"user_ptr_id"	"reputation"	"gold"	"silver"	"bronze"
"100106400"	"1"	"0"	"0"	"1"
"100082067"	"19"	"0"	"0"	"3"
"100006731"	"69"	"0"	"0"	"6"
"100104972"	"82"	"0"	"0"	"4"
"100008877"	"215"	"2"	"4"	"10"
"100021038"	"55"	"0"	"0"	"0"
"100026949"	"17"	"0"	"0"	"2"
"100016702"	"204"	"0"	"1"	"12"
"100000711"	"313"	"3"	"3"	"12"
"100002996"	"40"	"0"	"0"	"7"
"100011571"	"49"	"0"	"0"	"3"
"100002718"	"46"	"0"	"1"	"3"
"100015287"	"2"	"0"	"0"	"1"
"100028106"	"2"	"0"	"0"	"2"
"100024693"	"12"	"0"	"0"	"2"
"100027108"	"33"	"0"	"1"	"4"
"100026430"	"120"	"0"	"0"	"6"
"100028578"	"37"	"0"	"2"	"4"
"100022430"	"63"	"0"	"0"	"4"
"100021707"	"17"	"0"	"1"	"2"
"100003600"	"3"	"0"	"0"	"0"
"100028229"	"2"	"0"	"1"	"3"
"100003453"	"65"	"0"	"0"	"7"
"100028770"	"5"	"0"	"3"	"3"
"100003921"	"219"	"0"	"2"	"17"
"100022527"	"12"	"0"	"0"	"1"
"100026613"	"47"	"0"	"1"	"4"
"100033307"	"197"	"0"	"1"	"8"
"100010458"	"180"	"0"	"2"	"8"
"100047506"	"2"	"0"	"0"	"0"
"100106433"	"1"	"0"	"0"	"0"
"100027875"	"2"	"0"	"0"	"2"
"100004260"	"122"	"1"	"1"	"3"
"100011738"	"705"	"2"	"3"	"9"
"100000351"	"139"	"3"	"6"	"10"
"100030638"	"2"	"0"	"0"	"1"
"100082106"	"3"	"0"	"0"	"0"
"100005346"	"12"	"0"	"0"	"3"
"100011868"	"234"	"0"	"1"	"8"
"100011877"	"123"	"0"	"0"	"9"
"100010827"	"58"	"0"	"1"	"8"
"100102545"	"76"	"0"	"0"	"1"
"100034509"	"137"	"0"	"0"	"3"
"100015957"	"42"	"0"	"0"	"2"
"100026934"	"6"	"0"	"0"	"1"
"100079924"	"18"	"0"	"0"	"1"
"100070368"	"22"	"0"	"0"	"1"
"100015642"	"26"	"0"	"0"	"4"
"100022188"	"3"	"0"	"0"	"1"
"100013828"	"381"	"1"	"2"	"20"
"100000364"	"1460"	"2"	"7"	"31"
"100106452"	"1"	"0"	"0"	"0"
"100027873"	"4"	"0"	"0"	"3"
"100044637"	"16"	"0"	"1"	"1"
"100003155"	"2"	"0"	"0"	"0"
"100034010"	"16"	"0"	"0"	"0"
"100003399"	"2"	"0"	"0"	"0"
"100025040"	"17"	"0"	"0"	"4"
"100024787"	"111"	"0"	"2"	"3"
"100022950"	"8"	"0"	"1"	"2"
"100101986"	"16"	"0"	"0"	"2"
"100032732"	"34"	"0"	"0"	"2"
"100040937"	"92"	"0"	"4"	"5"
"100068218"	"53"	"0"	"0"	"4"
"100082129"	"36"	"0"	"0"	"2"
"100003467"	"48"	"0"	"2"	"5"
"100010241"	"88"	"0"	"0"	"4"
"100024330"	"84"	"0"	"0"	"0"
"100069601"	"28"	"0"	"0"	"4"
"100023455"	"14"	"0"	"0"	"2"
"100002646"	"14"	"0"	"0"	"2"
"100036220"	"2"	"0"	"0"	"0"
"100082142"	"1"	"0"	"0"	"0"
"100003076"	"6"	"0"	"0"	"2"
"100001250"	"245"	"1"	"1"	"8"
"100006279"	"288"	"1"	"1"	"18"
"100041285"	"16"	"0"	"0"	"3"
"100002374"	"83"	"0"	"1"	"4"
"100011593"	"48"	"0"	"0"	"2"
"100080520"	"3"	"0"	"0"	"1"
"100005623"	"76"	"1"	"3"	"5"
"100048145"	"23"	"0"	"0"	"1"
"100032873"	"288"	"0"	"0"	"5"
"100023927"	"17"	"0"	"0"	"1"
"100048055"	"124"	"0"	"0"	"4"
"100028400"	"2002"	"0"	"1"	"8"
"100062055"	"64"	"0"	"0"	"1"
"100032709"	"34"	"0"	"0"	"1"
"100002076"	"8"	"0"	"0"	"0"
"100020840"	"13"	"0"	"0"	"0"
"100026383"	"96"	"1"	"2"	"7"
"100000207"	"164"	"0"	"0"	"7"
"100006488"	"38"	"0"	"0"	"2"
"100106600"	"1"	"0"	"0"	"2"
"100031608"	"31"	"1"	"2"	"2"
"100025784"	"18"	"0"	"0"	"1"
"100040903"	"17"	"0"	"0"	"0"
"100007542"	"99"	"0"	"0"	"7"
"100032735"	"146"	"0"	"0"	"4"
"100006718"	"69"	"0"	"0"	"3"
"100019319"	"241"	"3"	"7"	"22"
"100017657"	"84"	"0"	"0"	"3"
"100010694"	"16"	"0"	"0"	"2"
"100009142"	"33"	"0"	"0"	"1"
"100005163"	"75"	"0"	"1"	"8"
"100000019"	"35"	"0"	"0"	"1"
"100075236"	"29"	"0"	"0"	"2"
"100027342"	"2"	"0"	"0"	"1"
"100021658"	"83"	"0"	"0"	"0"
"100019368"	"32"	"0"	"0"	"2"
"100043162"	"3"	"0"	"0"	"1"
"100000888"	"10"	"0"	"1"	"7"
"100061221"	"20"	"0"	"0"	"2"
"100007797"	"112"	"0"	"1"	"4"
"100026616"	"19"	"0"	"0"	"0"
"100008863"	"65"	"1"	"1"	"5"
"100004143"	"48"	"1"	"1"	"4"
"100002409"	"7"	"0"	"1"	"1"
"100026418"	"23"	"0"	"1"	"2"
"100035460"	"15"	"0"	"0"	"1"
"100042681"	"4"	"0"	"1"	"1"
"100004208"	"48"	"0"	"1"	"5"
"100004126"	"54"	"0"	"0"	"7"
"100036322"	"11"	"0"	"0"	"0"
"100004481"	"17"	"0"	"0"	"1"
"100060822"	"14"	"0"	"0"	"0"
"100046404"	"77"	"0"	"0"	"4"
"100048112"	"7"	"0"	"0"	"2"
"100011093"	"276"	"1"	"1"	"9"
"100059994"	"3"	"0"	"0"	"0"
"100014916"	"18"	"0"	"1"	"2"
"100045938"	"73"	"0"	"7"	"12"
"100024015"	"145"	"0"	"0"	"5"
"100076103"	"2"	"0"	"0"	"1"
"100106698"	"1"	"0"	"0"	"1"
"100001097"	"58"	"3"	"4"	"4"
"100003295"	"414"	"2"	"6"	"19"
"100017269"	"2"	"0"	"0"	"0"
"100011262"	"13"	"0"	"0"	"2"
"100023074"	"23"	"0"	"0"	"0"
"100002352"	"18"	"0"	"0"	"1"
"100002475"	"12"	"0"	"0"	"2"
"100070936"	"314"	"0"	"0"	"6"
"100070011"	"245"	"0"	"0"	"12"
"100027371"	"18"	"0"	"0"	"1"
"100000543"	"20"	"0"	"0"	"2"
"100025037"	"63"	"0"	"1"	"3"
"100028361"	"22"	"0"	"1"	"3"
"100024448"	"24"	"0"	"0"	"6"
"100003102"	"229"	"0"	"0"	"9"
"100025939"	"108"	"0"	"0"	"3"
"100005035"	"132"	"1"	"4"	"8"
"100018156"	"17"	"0"	"1"	"2"
"100006734"	"50"	"0"	"0"	"2"
"100030545"	"16"	"0"	"0"	"0"
"100006903"	"94"	"1"	"1"	"3"
"100082203"	"1"	"0"	"0"	"1"
"100002597"	"32"	"0"	"0"	"3"
"100048794"	"5"	"0"	"0"	"0"
"100017007"	"118"	"0"	"2"	"5"
"100046144"	"18"	"0"	"0"	"2"
"100023620"	"43"	"0"	"0"	"2"
"100006619"	"493"	"0"	"4"	"15"
"100015629"	"46"	"0"	"0"	"2"
"100002616"	"308"	"2"	"6"	"14"
"100010875"	"57"	"0"	"0"	"4"
"100015461"	"5"	"0"	"0"	"1"
"100044510"	"16"	"0"	"1"	"1"
"100022857"	"34"	"0"	"0"	"2"
"100081959"	"15"	"0"	"0"	"2"
"100004758"	"23"	"0"	"0"	"5"
"100017793"	"45"	"2"	"2"	"5"
"100028104"	"32"	"0"	"1"	"2"
"100018729"	"61"	"1"	"1"	"4"
"100024475"	"128"	"0"	"0"	"5"
"100012795"	"121"	"1"	"3"	"8"
"100028102"	"76"	"0"	"3"	"4"
"100014590"	"76"	"1"	"2"	"4"
"100048833"	"14"	"0"	"0"	"1"
"100015801"	"2"	"0"	"1"	"1"
"100008161"	"67"	"0"	"0"	"6"
"100015911"	"43"	"0"	"0"	"2"
"100007848"	"24"	"0"	"0"	"5"
"100008921"	"31"	"0"	"0"	"2"
"100019060"	"202"	"0"	"0"	"8"
"100017452"	"46"	"0"	"0"	"1"
"100019109"	"397"	"0"	"1"	"10"
"100031095"	"32"	"0"	"4"	"9"
"100104110"	"31"	"0"	"0"	"1"
"100105021"	"211"	"0"	"0"	"3"
"100069920"	"29"	"0"	"0"	"3"
"100010281"	"3"	"0"	"0"	"0"
"100041992"	"101"	"0"	"0"	"8"
"100010244"	"152"	"0"	"1"	"7"
"100019890"	"151"	"0"	"0"	"7"
"100007993"	"78"	"0"	"0"	"7"
"100005199"	"3"	"0"	"1"	"1"
"100006644"	"169"	"1"	"3"	"17"
"100034412"	"33"	"0"	"0"	"0"
"100069461"	"27"	"0"	"0"	"3"
"100005147"	"230"	"0"	"4"	"14"
"100082227"	"6"	"0"	"0"	"2"
"100003619"	"26"	"0"	"0"	"7"
"100011504"	"26"	"0"	"0"	"3"
"100036337"	"2"	"0"	"0"	"0"
"100102824"	"31"	"0"	"0"	"1"
"100012446"	"31"	"0"	"0"	"1"
"100003384"	"19"	"0"	"0"	"2"
"100003066"	"63"	"0"	"0"	"5"
"100106847"	"1"	"0"	"0"	"0"
"100021417"	"144"	"0"	"0"	"4"
"100011003"	"124"	"1"	"3"	"6"
"100003062"	"37"	"0"	"0"	"3"
"100008120"	"23"	"0"	"0"	"3"
"100005713"	"500"	"3"	"4"	"17"
"100010788"	"105"	"0"	"2"	"7"
"100030329"	"21"	"1"	"1"	"3"
"100017908"	"16"	"0"	"0"	"0"
"100069836"	"58"	"0"	"0"	"2"
"100005226"	"28"	"0"	"0"	"5"
"100049402"	"47"	"0"	"0"	"3"
"100106887"	"1"	"0"	"0"	"0"
"100007233"	"12"	"0"	"0"	"1"
"100033431"	"46"	"0"	"0"	"0"
"100023325"	"9"	"0"	"0"	"3"
"100032402"	"147"	"2"	"6"	"13"
"100005504"	"368"	"0"	"3"	"11"
"100023515"	"40"	"0"	"0"	"6"
"100091425"	"4"	"0"	"0"	"3"
"100011995"	"30"	"0"	"0"	"3"
"100011998"	"12"	"0"	"0"	"2"
"100068978"	"4"	"0"	"0"	"1"
"100025430"	"4"	"0"	"0"	"0"
"100005170"	"16"	"0"	"0"	"4"
"100006432"	"115"	"0"	"0"	"14"
"100073552"	"5"	"0"	"0"	"1"
"100012890"	"105"	"0"	"0"	"6"
"100106950"	"2"	"0"	"0"	"0"
"100016297"	"93"	"1"	"3"	"5"
"100013158"	"26"	"0"	"0"	"2"
"100013992"	"17"	"0"	"0"	"1"
"100014121"	"91"	"0"	"2"	"4"
"100017362"	"91"	"0"	"1"	"2"
"100049696"	"47"	"0"	"0"	"3"
"100023482"	"19"	"0"	"0"	"4"
"100016569"	"153"	"0"	"0"	"4"
"100012979"	"76"	"2"	"5"	"6"
"100009882"	"179"	"0"	"1"	"10"
"100009434"	"16"	"0"	"1"	"2"
"100019270"	"163"	"1"	"3"	"7"
"100017871"	"257"	"0"	"0"	"8"
"100020535"	"254"	"4"	"12"	"16"
"100023518"	"344"	"0"	"0"	"8"
"100082226"	"16"	"0"	"0"	"3"
"100022643"	"64"	"0"	"1"	"6"
"100017949"	"58"	"0"	"0"	"2"
"100000882"	"610"	"0"	"3"	"26"
"100072602"	"20"	"0"	"0"	"2"
"100006493"	"1353"	"0"	"0"	"16"
"100080616"	"602"	"0"	"0"	"5"
"100004498"	"33"	"0"	"0"	"2"
"100007270"	"36"	"0"	"0"	"2"
"100020465"	"58"	"0"	"0"	"3"
"100003851"	"96"	"0"	"2"	"8"
"100028559"	"31"	"0"	"5"	"5"
"100105921"	"16"	"0"	"0"	"2"
"100082060"	"24"	"0"	"0"	"3"
"100004258"	"27"	"0"	"0"	"3"
"100107027"	"1"	"0"	"0"	"0"
"100077571"	"77"	"0"	"0"	"5"
"100105013"	"71"	"0"	"0"	"2"
"100001110"	"91"	"0"	"0"	"7"
"100017308"	"23"	"0"	"1"	"2"
"100028007"	"4"	"0"	"0"	"2"
"100035299"	"2"	"0"	"0"	"0"
"100001826"	"85"	"0"	"0"	"5"
"100024625"	"9"	"0"	"0"	"1"
"100002426"	"201"	"0"	"1"	"10"
"100001143"	"90"	"0"	"1"	"7"
"100015559"	"602"	"1"	"2"	"12"
"100082263"	"3"	"0"	"0"	"0"
"100028783"	"13"	"0"	"0"	"1"
"100011676"	"27"	"0"	"0"	"3"
"100014153"	"196"	"0"	"1"	"2"
"100016170"	"12"	"0"	"0"	"2"
"100032123"	"58"	"0"	"0"	"3"
"100011160"	"932"	"2"	"5"	"15"
"100026455"	"205"	"0"	"0"	"7"
"100075947"	"11"	"0"	"0"	"1"
"100023917"	"17"	"0"	"0"	"2"
"100082279"	"1"	"0"	"0"	"0"
"100082274"	"1"	"0"	"0"	"1"
"100082297"	"1"	"0"	"0"	"1"
"100027280"	"3"	"0"	"0"	"0"
"100066759"	"24"	"0"	"0"	"1"
"100033077"	"4"	"0"	"0"	"1"
"100035836"	"43"	"0"	"0"	"1"
"100005006"	"108"	"1"	"2"	"5"
"100008376"	"13"	"1"	"2"	"5"
"100008134"	"12"	"0"	"0"	"3"
"100020295"	"144"	"0"	"0"	"4"
"100015122"	"113"	"0"	"1"	"5"
"100064702"	"83"	"0"	"1"	"4"
"100061042"	"176"	"0"	"0"	"11"
"100025553"	"13"	"0"	"0"	"2"
"100046026"	"102"	"0"	"0"	"1"
"100082309"	"47"	"0"	"0"	"3"
"100046066"	"61"	"0"	"0"	"0"
"100082310"	"1"	"0"	"0"	"0"
"100027771"	"24"	"0"	"0"	"3"
"100013060"	"39"	"1"	"1"	"3"
"100030593"	"4"	"0"	"2"	"1"
"100078125"	"42"	"0"	"0"	"2"
"100008797"	"305"	"2"	"2"	"7"
"100035991"	"12"	"0"	"0"	"1"
"100005443"	"190"	"2"	"3"	"14"
"100005764"	"327"	"2"	"5"	"12"
"100008110"	"261"	"3"	"5"	"8"
"100006708"	"127"	"0"	"1"	"1"
"100019075"	"20"	"0"	"0"	"2"
"100024043"	"99"	"1"	"2"	"6"
"100042385"	"46"	"1"	"1"	"1"
"100006121"	"565"	"1"	"4"	"14"
"100012483"	"15"	"0"	"0"	"3"
"100007791"	"36"	"0"	"0"	"5"
"100015310"	"7"	"0"	"0"	"2"
"100011779"	"19"	"0"	"0"	"2"
"100016800"	"15"	"0"	"0"	"1"
"100002324"	"432"	"1"	"3"	"32"
"100004510"	"345"	"1"	"5"	"19"
"100050518"	"2"	"0"	"0"	"0"
"100005936"	"507"	"0"	"0"	"14"
"100073518"	"333"	"0"	"0"	"4"
"100016876"	"18"	"0"	"0"	"1"
"100014116"	"21"	"1"	"1"	"3"
"100031854"	"214"	"0"	"0"	"5"
"100005915"	"137"	"1"	"3"	"14"
"100076485"	"127"	"0"	"0"	"3"
"100002425"	"5"	"0"	"0"	"3"
"100029440"	"33"	"1"	"6"	"9"
"100071774"	"2"	"0"	"0"	"0"
"100041594"	"49"	"1"	"3"	"5"
"100082370"	"27"	"0"	"0"	"3"
"100062687"	"5"	"0"	"0"	"0"
"100021054"	"13"	"0"	"0"	"3"
"100030131"	"26"	"0"	"0"	"5"
"100007662"	"847"	"0"	"1"	"22"
"100082326"	"18"	"0"	"0"	"3"
"100019365"	"111"	"0"	"0"	"2"
"100021065"	"19"	"0"	"0"	"4"
"100030350"	"3"	"0"	"0"	"0"
"100068976"	"45"	"0"	"0"	"3"
"100000303"	"6"	"0"	"0"	"2"
"100021369"	"2"	"0"	"1"	"1"
"100017205"	"180"	"0"	"0"	"5"
"100014440"	"147"	"0"	"0"	"3"
"100082363"	"32"	"0"	"0"	"2"
"100028536"	"111"	"0"	"1"	"3"
"100032050"	"516"	"1"	"2"	"13"
"100019805"	"73"	"0"	"0"	"3"
"100082421"	"1"	"0"	"0"	"1"
"100009283"	"80"	"0"	"2"	"3"
"100029631"	"6"	"0"	"0"	"0"
"100000779"	"7"	"0"	"1"	"4"
"100033837"	"5"	"0"	"3"	"3"
"100022444"	"127"	"0"	"1"	"2"
"100010402"	"61"	"0"	"0"	"2"
"100029725"	"79"	"0"	"0"	"6"
"100037402"	"11"	"0"	"0"	"2"
"100029525"	"48"	"0"	"0"	"3"
"100079008"	"57"	"0"	"0"	"4"
"100008607"	"13"	"0"	"0"	"2"
"100081717"	"56"	"0"	"0"	"3"
"100082436"	"17"	"0"	"0"	"1"
"100017198"	"78"	"1"	"2"	"5"
"100050811"	"17"	"0"	"0"	"1"
"100013851"	"3"	"0"	"0"	"1"
"100070855"	"67"	"0"	"0"	"3"
"100002590"	"88"	"0"	"1"	"5"
"100026470"	"34"	"0"	"0"	"1"
"100000595"	"536"	"2"	"8"	"15"
"100042771"	"213"	"0"	"0"	"2"
"100003285"	"2012"	"9"	"27"	"61"
"100028661"	"161"	"0"	"0"	"8"
"100043024"	"48"	"0"	"0"	"0"
"100035351"	"15"	"0"	"0"	"2"
"100050870"	"89"	"2"	"3"	"10"
"100023928"	"12"	"0"	"1"	"1"
"100004234"	"30"	"0"	"0"	"3"
"100025176"	"168"	"4"	"7"	"14"
"100025729"	"22"	"0"	"2"	"4"
"100033458"	"34"	"0"	"0"	"2"
"100059400"	"7"	"0"	"0"	"2"
"100028736"	"180"	"0"	"2"	"11"
"100027273"	"123"	"0"	"1"	"2"
"100019756"	"4"	"0"	"0"	"0"
"100008114"	"246"	"0"	"0"	"8"
"100021621"	"1181"	"3"	"8"	"19"
"100022635"	"23"	"0"	"2"	"2"
"100035218"	"63"	"0"	"0"	"1"
"100030043"	"32"	"0"	"1"	"2"
"100020218"	"347"	"1"	"9"	"12"
"100029317"	"2"	"0"	"0"	"0"
"100006848"	"46"	"0"	"0"	"4"
"100078551"	"27"	"0"	"0"	"2"
"100021542"	"65"	"0"	"0"	"2"
"100079236"	"35"	"0"	"0"	"3"
"100051104"	"118"	"0"	"1"	"3"
"100018898"	"13"	"0"	"0"	"1"
"100022624"	"2"	"1"	"1"	"1"
"100000685"	"84"	"0"	"0"	"8"
"100000347"	"12"	"0"	"0"	"1"
"100010045"	"169"	"4"	"6"	"11"
"100003248"	"781"	"2"	"7"	"19"
"100004851"	"4"	"0"	"0"	"1"
"100075945"	"53"	"0"	"0"	"1"
"100078106"	"57"	"0"	"0"	"3"
"100032922"	"151"	"0"	"4"	"7"
"100040638"	"191"	"0"	"2"	"6"
"100008836"	"4"	"0"	"0"	"2"
"100032433"	"2"	"0"	"0"	"1"
"100035062"	"2"	"0"	"0"	"0"
"100007490"	"15"	"0"	"0"	"1"
"100023494"	"27"	"1"	"1"	"2"
"100009578"	"33"	"1"	"1"	"4"
"100010296"	"5"	"0"	"0"	"1"
"100030160"	"5"	"0"	"0"	"2"
"100061963"	"112"	"0"	"3"	"10"
"100051228"	"16"	"0"	"0"	"3"
"100066847"	"697"	"1"	"1"	"15"
"100039739"	"25"	"1"	"1"	"2"
"100021344"	"158"	"0"	"0"	"2"
"100069360"	"362"	"0"	"1"	"6"
"100020937"	"13"	"0"	"0"	"0"
"100051304"	"6"	"0"	"0"	"0"
"100017041"	"31"	"0"	"0"	"1"
"100030254"	"48"	"1"	"2"	"3"
"100041635"	"17"	"0"	"0"	"2"
"100051343"	"47"	"0"	"0"	"1"
"100074736"	"147"	"0"	"0"	"6"
"100007918"	"80"	"1"	"1"	"7"
"100033321"	"106"	"0"	"0"	"2"
"100110623"	"26"	"0"	"0"	"1"
"100010321"	"139"	"1"	"2"	"6"
"100078769"	"49"	"0"	"0"	"2"
"100008919"	"28"	"0"	"0"	"2"
"100023090"	"138"	"0"	"8"	"20"
"100021412"	"27"	"0"	"0"	"4"
"100107302"	"36"	"0"	"0"	"5"
"100004311"	"13"	"0"	"1"	"3"
"100065166"	"2"	"0"	"0"	"1"
"100082540"	"18"	"0"	"0"	"2"
"100033603"	"102"	"0"	"0"	"3"
"100001535"	"3"	"0"	"0"	"2"
"100020575"	"4"	"0"	"0"	"1"
"100016311"	"16"	"0"	"0"	"0"
"100013540"	"5"	"0"	"1"	"1"
"100029037"	"79"	"0"	"0"	"1"
"100005391"	"297"	"0"	"6"	"18"
"100044378"	"16"	"0"	"0"	"2"
"100009463"	"6"	"0"	"0"	"1"
"100008421"	"41"	"0"	"0"	"3"
"100043171"	"31"	"0"	"0"	"1"
"100013375"	"52"	"0"	"0"	"2"
"100009875"	"458"	"2"	"6"	"17"
"100026811"	"157"	"0"	"0"	"3"
"100043794"	"14"	"0"	"0"	"0"
"100051563"	"14"	"0"	"0"	"1"
"100019470"	"51"	"1"	"8"	"7"
"100035292"	"2"	"0"	"0"	"0"
"100011421"	"192"	"1"	"4"	"13"
"100030123"	"3"	"0"	"1"	"1"
"100040547"	"17"	"1"	"1"	"1"
"100040970"	"463"	"0"	"1"	"6"
"100017869"	"561"	"1"	"1"	"8"
"100041838"	"91"	"0"	"2"	"1"
"100018468"	"315"	"0"	"0"	"4"
"100041863"	"81"	"0"	"0"	"3"
"100010741"	"27"	"0"	"0"	"4"
"100107366"	"3"	"0"	"0"	"0"
"100009289"	"32"	"0"	"0"	"2"
"100063684"	"13"	"0"	"0"	"2"
"100024774"	"104"	"1"	"2"	"8"
"100006547"	"97"	"0"	"1"	"10"
"100035565"	"3"	"0"	"0"	"0"
"100007253"	"71"	"0"	"0"	"8"
"100000338"	"53"	"1"	"1"	"9"
"100011231"	"12"	"0"	"0"	"1"
"100004278"	"37"	"0"	"1"	"2"
"100051728"	"148"	"0"	"0"	"4"
"100082567"	"2"	"0"	"0"	"0"
"100007746"	"55"	"0"	"0"	"8"
"100082574"	"109"	"0"	"0"	"4"
"100006257"	"71"	"0"	"2"	"13"
"100082582"	"1"	"0"	"0"	"1"
"100014727"	"78"	"0"	"1"	"3"
"100051816"	"167"	"0"	"0"	"4"
"100024711"	"2"	"0"	"0"	"2"
"100006617"	"12"	"0"	"1"	"4"
"100008352"	"37"	"0"	"1"	"3"
"100019644"	"24"	"0"	"0"	"1"
"100021955"	"4"	"0"	"1"	"1"
"100041452"	"17"	"0"	"0"	"2"
"100051898"	"3"	"0"	"0"	"0"
"100037266"	"59"	"0"	"0"	"2"
"100069033"	"52"	"0"	"0"	"5"
"100060966"	"71"	"0"	"0"	"5"
"100025449"	"181"	"0"	"0"	"5"
"100033255"	"17"	"0"	"2"	"1"
"100006704"	"12"	"0"	"0"	"2"
"100026208"	"18"	"0"	"0"	"0"
"100024395"	"94"	"0"	"1"	"3"
"100107434"	"1"	"0"	"0"	"1"
"100041201"	"8"	"0"	"2"	"1"
"100018071"	"21"	"0"	"0"	"3"
"100032256"	"56"	"0"	"0"	"1"
"100019122"	"4"	"0"	"0"	"0"
"100066778"	"94"	"0"	"1"	"4"
"100026907"	"2"	"0"	"1"	"1"
"100030068"	"151"	"0"	"1"	"3"
"100069751"	"28"	"0"	"0"	"3"
"100033775"	"5356"	"0"	"1"	"10"
"100028554"	"3"	"1"	"2"	"2"
"100000025"	"2"	"0"	"0"	"0"
"100031390"	"5"	"0"	"0"	"0"
"100032110"	"34"	"0"	"0"	"3"
"100082657"	"1"	"0"	"0"	"1"
"100019447"	"47"	"0"	"0"	"2"
"100030912"	"3"	"0"	"0"	"0"
"100016570"	"56"	"0"	"0"	"2"
"100082622"	"0"	"0"	"0"	"0"
"100026056"	"53"	"0"	"0"	"1"
"100042019"	"15"	"0"	"0"	"1"
"100015173"	"33"	"0"	"1"	"5"
"100024809"	"4"	"0"	"0"	"2"
"100031892"	"57"	"0"	"1"	"5"
"100013068"	"2"	"0"	"0"	"0"
"100082611"	"107"	"0"	"0"	"1"
"100004889"	"52"	"0"	"1"	"6"
"100082177"	"42"	"0"	"0"	"2"
"100082632"	"1"	"0"	"0"	"0"
"100001762"	"13"	"0"	"0"	"2"
"100012006"	"38"	"0"	"0"	"5"
"100017770"	"3"	"0"	"0"	"1"
"100009288"	"515"	"2"	"7"	"10"
"100020282"	"188"	"0"	"1"	"5"
"100009880"	"15"	"1"	"4"	"4"
"100025879"	"6025"	"17"	"58"	"92"
"100023479"	"297"	"0"	"0"	"2"
"100022410"	"45"	"0"	"1"	"4"
"100031692"	"3"	"0"	"0"	"1"
"100023990"	"16"	"0"	"1"	"1"
"100003297"	"24"	"2"	"3"	"5"
"100052216"	"96"	"0"	"0"	"3"
"100004210"	"42"	"0"	"0"	"2"
"100006023"	"140"	"2"	"3"	"5"
"100011033"	"16"	"0"	"0"	"5"
"100001855"	"13"	"0"	"1"	"4"
"100006867"	"15"	"0"	"0"	"2"
"100082686"	"3"	"0"	"0"	"1"
"100027136"	"18"	"0"	"0"	"1"
"100003241"	"49"	"0"	"0"	"2"
"100001128"	"5"	"0"	"0"	"0"
"100037544"	"31"	"1"	"1"	"1"
"100062808"	"18"	"0"	"0"	"2"
"100024956"	"98"	"0"	"0"	"5"
"100044611"	"46"	"0"	"0"	"1"
"100027874"	"50"	"0"	"0"	"2"
"100068322"	"108"	"0"	"0"	"5"
"100082675"	"1"	"0"	"0"	"0"
"100003189"	"4"	"0"	"0"	"4"
"100008203"	"43"	"0"	"0"	"4"
"100062963"	"6"	"0"	"0"	"2"
"100107497"	"2"	"0"	"0"	"1"
"100022245"	"46"	"0"	"0"	"3"
"100071862"	"106"	"0"	"0"	"4"
"100030303"	"7"	"0"	"1"	"1"
"100044454"	"300"	"0"	"0"	"4"
"100000710"	"215"	"3"	"9"	"21"
"100030023"	"17"	"0"	"0"	"2"
"100005358"	"2"	"0"	"0"	"0"
"100001565"	"3"	"0"	"0"	"1"
"100077302"	"41"	"0"	"0"	"5"
"100074021"	"2"	"0"	"0"	"1"
"100091945"	"17"	"0"	"0"	"2"
"100077247"	"1199"	"0"	"0"	"13"
"100021600"	"28"	"0"	"0"	"3"
"100007365"	"73"	"0"	"0"	"6"
"100031342"	"2"	"0"	"0"	"0"
"100006683"	"813"	"11"	"24"	"29"
"100016863"	"28"	"0"	"0"	"2"
"100043781"	"4"	"0"	"0"	"0"
"100009450"	"194"	"3"	"10"	"19"
"100002701"	"47"	"0"	"1"	"8"
"100026549"	"9"	"0"	"0"	"1"
"100007813"	"100"	"1"	"2"	"5"
"100079271"	"131"	"0"	"0"	"1"
"100082728"	"2"	"0"	"0"	"2"
"100107527"	"1"	"0"	"0"	"0"
"100018093"	"100"	"0"	"0"	"2"
"100052548"	"42"	"0"	"0"	"8"
"100043940"	"64"	"0"	"0"	"4"
"100024150"	"21"	"1"	"2"	"3"
"100002013"	"499"	"1"	"2"	"11"
"100040245"	"2"	"0"	"0"	"1"
"100063009"	"4"	"0"	"0"	"0"
"100006905"	"216"	"1"	"2"	"12"
"100014126"	"19"	"0"	"2"	"4"
"100062555"	"91"	"0"	"0"	"4"
"100031685"	"95"	"0"	"0"	"1"
"100052613"	"14"	"0"	"0"	"3"
"100014627"	"302"	"0"	"3"	"6"
"100007320"	"71"	"0"	"0"	"9"
"100030226"	"22"	"0"	"0"	"1"
"100102159"	"31"	"0"	"0"	"2"
"100030165"	"4"	"0"	"0"	"1"
"100076641"	"506"	"0"	"1"	"3"
"100081853"	"119"	"0"	"0"	"0"
"100052626"	"151"	"0"	"0"	"0"
"100025443"	"12"	"0"	"0"	"2"
"100082019"	"16"	"0"	"0"	"1"
"100012668"	"202"	"0"	"1"	"16"
"100008179"	"172"	"1"	"4"	"11"
"100076973"	"206"	"0"	"0"	"4"
"100076169"	"26"	"0"	"0"	"2"
"100007902"	"57"	"1"	"3"	"14"
"100032785"	"18"	"0"	"0"	"2"
"100009575"	"4367"	"7"	"27"	"68"
"100019886"	"668"	"4"	"11"	"30"
"100036439"	"57"	"0"	"0"	"2"
"100016052"	"353"	"2"	"3"	"16"
"100031054"	"35"	"0"	"0"	"1"
"100035926"	"2"	"0"	"0"	"1"
"100082075"	"56"	"0"	"0"	"5"
